index,Price
4192,2973524
4193,2842455
4194,2369409
4195,6113704
4196,395599
4197,1657009
4198,697904
4199,216841
4200,6007726
4201,8658542
4202,5926038
4203,1235270
4204,337068
4205,5124592
4206,1704243
4207,951161
4208,4872945
4209,9193964
4210,1738846
4211,4330987
4212,9948018
4213,7970907
4214,8813542
4215,1902466
4216,2482865
4217,9286191
4218,564310
4219,3814755
4220,9045850
4221,3227640
4222,9256831
4223,4403677
4224,4198535
4225,4853292
4226,9660912
4227,6327952
4228,5773938
4229,8109292
4230,5208728
4231,5160795
4232,5869049
4233,1019134
4234,1955797
4235,6479515
4236,8178886
4237,4736440
4238,6589759
4239,8999770
4240,2670725
4241,2526277
4242,7300987
4243,5424852
4244,5680509
4245,1417621
4246,6508929
4247,3737967
4248,2467893
4249,9928959
4250,5866140
4251,5153127
4252,839574
4253,4171495
4254,425437
4255,2191013
4256,3781890
4257,6091305
4258,972834
4259,4737370
4260,6726379
4261,9108304
4262,5987774
4263,7452132
4264,1132499
4265,3920888
4266,7830302
4267,7634504
4268,2431348
4269,6665269
4270,7299107
4271,2906284
4272,6672531
4273,1241452
4274,6916080
4275,5650560
4276,1330796
4277,213936
4278,4310583
4279,7639769
4280,4380428
4281,2533351
4282,2289063
4283,2919182
4284,9482586
4285,547244
4286,6352016
4287,9327535
4288,8571414
4289,1378673
4290,5268638
4291,4215741
4292,6878892
4293,3557521
4294,4784013
4295,5144829
4296,5783860
4297,2538710
4298,8987120
4299,867442
4300,8036627
4301,8963886
4302,2030440
4303,8868201
4304,594955
4305,5578878
4306,5779487
4307,4940349
4308,1726528
4309,6196696
4310,3014611
4311,1408014
4312,2347680
4313,6689154
4314,2921839
4315,398783
4316,3702571
4317,8440960
4318,9626221
4319,3979928
4320,7139879
4321,2215226
4322,7062365
4323,1440683
4324,3730400
4325,6094602
4326,2954119
4327,2773705
4328,6407517
4329,3697170
4330,3405610
4331,8941830
4332,2188618
4333,7696537
4334,7022972
4335,4500852
4336,6859991
4337,2693157
4338,7158021
4339,6219922
4340,5675477
4341,7019879
4342,7859080
4343,6762064
4344,317314
4345,2735122
4346,5828394
4347,848692
4348,2482962
4349,3566689
4350,1714694
4351,9070512
4352,4565669
4353,3981143
4354,5011077
4355,2045537
4356,8041238
4357,8566724
4358,8872978
4359,3474659
4360,619385
4361,1672138
4362,5280703
4363,326256
4364,6953878
4365,8909147
4366,7949453
4367,6594290
4368,3473307
4369,650242
4370,7101837
4371,3597831
4372,2948439
4373,6078106
4374,8165819
4375,8433920
4376,8220766
4377,2121835
4378,9288295
4379,6527095
4380,6178159
4381,3631674
4382,7436302
4383,6382827
4384,8839287
4385,6892566
4386,6121656
4387,6619585
4388,8232162
4389,2526105
4390,4911671
4391,9592989
4392,6553877
4393,7647881
4394,5155769
4395,6161266
4396,8758754
4397,5674807
4398,4401828
4399,6609762
4400,644026
4401,4042863
4402,6343490
4403,6584427
4404,7321352
4405,4572089
4406,9878862
4407,368449
4408,2950774
4409,7720958
4410,5683281
4411,4530675
4412,9134883
4413,6018806
4414,8613199
4415,6922255
4416,9127712
4417,4561213
4418,9823257
4419,9697076
4420,1260152
4421,9472275
4422,6405236
4423,2465885
4424,6295196
4425,980096
4426,2814766
4427,3024537
4428,1692173
4429,1174477
4430,1573300
4431,6859383
4432,397584
4433,9894410
4434,992015
4435,8120497
4436,1751348
4437,2971259
4438,8370562
4439,954741
4440,3452214
4441,2123615
4442,3110087
4443,4744081
4444,8630057
4445,5481299
4446,3118439
4447,235370
4448,956636
4449,4742681
4450,6294868
4451,9404612
4452,6635223
4453,527244
4454,3655912
4455,5111002
4456,4813199
4457,9764001
4458,2614368
4459,2189319
4460,5225819
4461,892330
4462,4574843
4463,1842955
4464,7412203
4465,8754758
4466,2886905
4467,1945964
4468,6834714
4469,8978023
4470,3603548
4471,746012
4472,7285115
4473,2685181
4474,8081512
4475,2369798
4476,4281726
4477,3539289
4478,6741620
4479,7785815
4480,8621267
4481,2698475
4482,739872
4483,3955798
4484,5041412
4485,3059470
4486,1036320
4487,5110168
4488,5522569
4489,1747824
4490,9639605
4491,3483973
4492,5910786
4493,4225903
4494,8921437
4495,4511054
4496,4414896
4497,334000
4498,8810745
4499,8042992
4500,7244013
4501,4673957
4502,9055118
4503,9779502
4504,808092
4505,7824826
4506,1197996
4507,9088400
4508,4917911
4509,4958939
4510,6354597
4511,768629
4512,1271248
4513,1483640
4514,613953
4515,6151865
4516,6534323
4517,4663653
4518,7901402
4519,785503
4520,8911249
4521,437283
4522,4877421
4523,8879788
4524,5796390
4525,3799243
4526,2597934
4527,678110
4528,4318346
4529,4702606
4530,7064203
4531,8384578
4532,4443699
4533,7253314
4534,3810879
4535,7026767
4536,9424391
4537,3006492
4538,3634150
4539,6242314
4540,5786321
4541,1841888
4542,222019
4543,1865317
4544,279001
4545,8302637
4546,3345988
4547,9173102
4548,3227022
4549,9082339
4550,7145927
4551,2516826
4552,7880047
4553,4390447
4554,244771
4555,5314636
4556,5849593
4557,1108923
4558,1920908
4559,8599970
4560,4016533
4561,5633831
4562,4470602
4563,2780990
4564,4767592
4565,2462854
4566,7384268
4567,2509409
4568,3150999
4569,3151622
4570,875292
4571,4027352
4572,2433647
4573,3823234
4574,6672829
4575,289073
4576,459281
4577,7215972
4578,4514011
4579,1185610
4580,8281932
4581,7852342
4582,3958884
4583,1159165
4584,5400101
4585,7695959
4586,4033817
4587,7032973
4588,9314571
4589,676515
4590,4387382
4591,2150053
4592,5121983
4593,859401
4594,2085681
4595,2661913
4596,4167784
4597,1649317
4598,4362511
4599,6725655
4600,988698
4601,3586142
4602,1659657
4603,8296906
4604,7797808
4605,6038271
4606,3980323
4607,645726
4608,2780259
4609,7866824
4610,8930852
4611,7499839
4612,590999
4613,3289189
4614,6300853
4615,7722611
4616,8896015
4617,9359766
4618,1403306
4619,5589612
4620,8909210
4621,6667304
4622,8545243
4623,2443136
4624,5668017
4625,4522888
4626,6524342
4627,7228146
4628,1820444
4629,185166
4630,8174308
4631,3543571
4632,397883
4633,6950529
4634,856079
4635,3733646
4636,1543401
4637,6870153
4638,9104024
4639,3111165
4640,1286430
4641,4255304
4642,7015096
4643,6810605
4644,3909395
4645,2759786
4646,1260714
4647,8801524
4648,8837452
4649,4422751
4650,5348575
4651,1712033
4652,3031531
4653,3424024
4654,7223753
4655,4975217
4656,1514474
4657,8841647
4658,8150418
4659,9850033
4660,5720724
4661,3057498
4662,5344761
4663,6299951
4664,1669720
4665,9616395
4666,5281930
4667,7596110
4668,7743374
4669,5234639
4670,3671387
4671,5014150
4672,5382433
4673,7838170
4674,1009210
4675,8521374
4676,6340327
4677,8258470
4678,6389270
4679,1560235
4680,1558316
4681,1527197
4682,4228784
4683,7239580
4684,5032048
4685,6868419
4686,3961460
4687,7202983
4688,3153380
4689,411385
4690,7018863
4691,8016323
4692,3707323
4693,6614524
4694,6357838
4695,9422084
4696,6515261
4697,909359
4698,2301580
4699,1594139
4700,5573660
4701,3109828
4702,4252092
4703,169518
4704,276355
4705,8608851
4706,5301682
4707,6142060
4708,7330057
4709,6787764
4710,3299039
4711,2876374
4712,6783635
4713,2418620
4714,3587379
4715,7400259
4716,6395425
4717,9572917
4718,2529151
4719,141743
4720,8659556
4721,5621452
4722,6950322
4723,8050806
4724,8990401
4725,8814892
4726,1930314
4727,3877341
4728,8757116
4729,4685315
4730,5998931
4731,5076563
4732,1870403
4733,4471272
4734,7668370
4735,5029426
4736,9765093
4737,606995
4738,2285454
4739,6362094
4740,8028248
4741,2172723
4742,5327528
4743,665635
4744,627409
4745,387635
4746,683510
4747,4822340
4748,4878972
4749,6435787
4750,1793481
4751,3161342
4752,700198
4753,497891
4754,3181362
4755,4794505
4756,3747965
4757,1141566
4758,5181502
4759,1719282
4760,3534078
4761,9559521
4762,3397466
4763,4541971
4764,4950825
4765,7423777
4766,6905697
4767,9375707
4768,5695095
4769,7538096
4770,3153407
4771,1517231
4772,507974
4773,3704724
4774,6918922
4775,6947575
4776,1251882
4777,6556182
4778,8218612
4779,9432739
4780,7099366
4781,2571321
4782,800270
4783,8579025
4784,4722942
4785,9549168
4786,292458
4787,4818912
4788,3996937
4789,9897399
4790,5597963
4791,4202553
4792,8534858
4793,9839458
4794,575147
4795,3117193
4796,2212368
4797,6918753
4798,976336
4799,6536737
4800,4998107
4801,5882197
4802,4171867
4803,7210953
4804,1518060
4805,4328087
4806,4328456
4807,4739022
4808,5896260
4809,8637333
4810,8979823
4811,6097804
4812,2368693
4813,4024152
4814,7788659
4815,9396625
4816,8810506
4817,785338
4818,3602415
4819,6434625
4820,8543353
4821,1783032
4822,5332651
4823,6054632
4824,2218219
4825,2248185
4826,8533864
4827,7137449
4828,8990872
4829,3446145
4830,9428303
4831,2283955
4832,9740998
4833,579809
4834,2750432
4835,4275282
4836,5555483
4837,6964547
4838,1867413
4839,2673697
4840,3700952
4841,2071277
4842,5646510
4843,9433348
4844,7996403
4845,6197020
4846,5454342
4847,1296311
4848,242157
4849,4888109
4850,1562603
4851,9763637
4852,236645
4853,1752131
4854,1286837
4855,8830829
4856,9668188
4857,7945219
4858,153687
4859,2590272
4860,6943308
4861,5273395
4862,2729137
4863,4876415
4864,7308387
4865,6992180
4866,3961607
4867,4224390
4868,2756222
4869,9615717
4870,4534315
4871,1653744
4872,4366988
4873,5793014
4874,8221485
4875,5559501
4876,7675327
4877,4113582
4878,2972875
4879,1941646
4880,5900545
4881,8070564
4882,8138508
4883,1696246
4884,8294253
4885,4528622
4886,2569930
4887,231936
4888,8326036
4889,5252030
4890,4942256
4891,2569970
4892,5162581
4893,9785181
4894,5412470
4895,2678682
4896,1604900
4897,8680504
4898,5383422
4899,4707765
4900,9571937
4901,7257676
4902,2480612
4903,8722587
4904,8766712
4905,5319574
4906,5669451
4907,4891882
4908,6962758
4909,1095893
4910,2770492
4911,7454421
4912,3077299
4913,3034317
4914,4637454
4915,8251168
4916,1646064
4917,3340641
4918,2815548
4919,879091
4920,1806930
4921,6067520
4922,1064795
4923,1678458
4924,8758123
4925,6081804
4926,7683491
4927,771986
4928,8626508
4929,7945772
4930,9772891
4931,8148056
4932,7089875
4933,9991669
4934,9001674
4935,4108146
4936,2461331
4937,1258343
4938,641529
4939,4448530
4940,8383161
4941,5256758
4942,2253548
4943,8607528
4944,506547
4945,1757583
4946,163014
4947,6577006
4948,6010494
4949,1335382
4950,5328298
4951,4632889
4952,8845386
4953,9786290
4954,7875679
4955,3232293
4956,4132371
4957,2702352
4958,1631817
4959,6867835
4960,2115074
4961,5815175
4962,7845863
4963,4820058
4964,6719511
4965,1902502
4966,1562538
4967,6479878
4968,5845980
4969,2126819
4970,5309995
4971,4034053
4972,7732749
4973,5964075
4974,832722
4975,5180692
4976,6125261
4977,8345044
4978,9689455
4979,9522712
4980,3975416
4981,5138460
4982,9704661
4983,7417619
4984,6138602
4985,4201599
4986,1490598
4987,4646925
4988,9220266
4989,4979797
4990,3875702
4991,4190284
4992,6870161
4993,6998410
4994,2555918
4995,8153048
4996,8193212
4997,8799043
4998,8647085
4999,7688173
5000,8055229
5001,7210928
5002,3830370
5003,3788173
5004,9835260
5005,6805836
5006,8109806
5007,2080407
5008,6243192
5009,3377746
5010,901125
5011,2486537
5012,3098778
5013,2793695
5014,1868693
5015,9798623
5016,5354230
5017,3956600
5018,201894
5019,1508277
5020,6288753
5021,3667945
5022,3766569
5023,3329112
5024,1148966
5025,7920783
5026,7975889
5027,4316794
5028,9320915
5029,2189632
5030,7934112
5031,4899412
5032,7829578
5033,412579
5034,6907040
5035,6455421
5036,1663825
5037,3618920
5038,4128604
5039,7533980
5040,1624631
5041,9680498
5042,5324369
5043,5061914
5044,7695853
5045,7750961
5046,1006395
5047,2044606
5048,8388515
5049,4905028
5050,1070278
5051,8984527
5052,5371513
5053,5105231
5054,3048134
5055,1447203
5056,6766781
5057,8955197
5058,1287018
5059,5197579
5060,7511979
5061,2367357
5062,1899971
5063,9632945
5064,9913081
5065,673881
5066,9507062
5067,6396665
5068,5993868
5069,7709387
5070,5352807
5071,3978551
5072,3401394
5073,2927364
5074,3454513
5075,1713560
5076,2393673
5077,3575488
5078,3120745
5079,4744068
5080,3402923
5081,5743893
5082,3295741
5083,8705094
5084,8915496
5085,935988
5086,5204459
5087,8203670
5088,650428
5089,2189706
5090,4405665
5091,2989190
5092,8885780
5093,9103281
5094,7851938
5095,7760678
5096,355658
5097,9979249
5098,1830283
5099,9242693
5100,6495300
5101,5129792
5102,6489690
5103,6866174
5104,851993
5105,9214179
5106,928282
5107,8960369
5108,6715920
5109,7413367
5110,7459659
5111,7763998
5112,5565513
5113,417942
5114,3994456
5115,437462
5116,5709210
5117,4028207
5118,8910381
5119,2530630
5120,4663167
5121,7563131
5122,2895126
5123,7714896
5124,5662632
5125,6498905
5126,5445708
5127,4366399
5128,2827364
5129,8576201
5130,9179860
5131,5682266
5132,1002473
5133,226202
5134,8607150
5135,1517158
5136,1935932
5137,2772762
5138,3816434
5139,555433
5140,8578748
5141,1615554
5142,1684645
5143,9935915
5144,3330786
5145,4776103
5146,3516403
5147,7739214
5148,7790115
5149,3721420
5150,4043439
5151,1351661
5152,1214100
5153,7916184
5154,1609390
5155,2107878
5156,4812037
5157,8804225
5158,7328840
5159,1904053
5160,9581623
5161,6381328
5162,4570756
5163,8580171
5164,9834409
5165,2927754
5166,5053799
5167,8339115
5168,8451184
5169,9506105
5170,3839469
5171,8742979
5172,2299318
5173,5357386
5174,3194510
5175,9650788
5176,520888
5177,8395953
5178,9851741
5179,5670090
5180,290285
5181,3296699
5182,2311130
5183,1307739
5184,8276958
5185,3228411
5186,5230418
5187,2816826
5188,1588543
5189,5953294
5190,6029191
5191,2802303
5192,2537587
5193,6517115
5194,5687757
5195,1211288
5196,3398273
5197,7416359
5198,9092719
5199,9641399
5200,6423686
5201,9236556
5202,6694244
5203,931635
5204,1567217
5205,2844686
5206,3330545
5207,7678689
5208,7657065
5209,331414
5210,2502110
5211,1743083
5212,9899416
5213,5150058
5214,121650
5215,1504962
5216,3123846
5217,3013293
5218,8694859
5219,6925687
5220,3944328
5221,7879008
5222,6120010
5223,7221782
5224,5272886
5225,4613207
5226,9905301
5227,9383409
5228,8150763
5229,1824854
5230,8871419
5231,4795995
5232,1108314
5233,4508608
5234,2593330
5235,6830419
5236,6705949
5237,4496208
5238,811716
5239,2867257
5240,7642242
5241,7459055
5242,1799660
5243,6210845
5244,445430
5245,9317019
5246,1957845
5247,2605365
5248,6412379
5249,8235340
5250,947405
5251,333462
5252,6442869
5253,3086068
5254,2068921
5255,3501447
5256,5615328
5257,8898834
5258,5469919
5259,1864694
5260,6571530
5261,1907254
5262,5102828
5263,231562
5264,9540913
5265,6004214
5266,7033966
5267,5690240
5268,8458827
5269,460306
5270,7665991
5271,2824274
5272,1694502
5273,1588303
5274,6082547
5275,618490
5276,4329228
5277,9749976
5278,2003124
5279,2892537
5280,6354887
5281,3247887
5282,6964684
5283,1687542
5284,3962163
5285,7845269
5286,4956436
5287,7156784
5288,8643144
5289,6334408
5290,724773
5291,7681002
5292,2117528
5293,1778332
5294,1102021
5295,6392357
5296,2285132
5297,9906922
5298,392007
5299,6878519
5300,3028785
5301,9858579
5302,4891164
5303,1712119
5304,8027532
5305,8876381
5306,6377120
5307,4316803
5308,9115448
5309,9935003
5310,2683677
5311,9360513
5312,243704
5313,8554364
5314,6831666
5315,9855672
5316,7991784
5317,7875872
5318,4814386
5319,2496640
5320,6475247
5321,7094791
5322,3378262
5323,8346673
5324,7521473
5325,2016796
5326,1386188
5327,8922405
5328,3185945
5329,4268773
5330,9289215
5331,6737034
5332,8048838
5333,1884094
5334,339608
5335,3762097
5336,8837723
5337,8154515
5338,4397084
5339,9305774
5340,3246243
5341,4142942
5342,953159
5343,3998888
5344,995596
5345,7748392
5346,2531129
5347,1700720
5348,2705327
5349,3319598
5350,6284546
5351,6487958
5352,9079219
5353,8917164
5354,3775049
5355,6726924
5356,6145001
5357,5976924
5358,8968958
5359,596232
5360,3734183
5361,7702242
5362,2728973
5363,4012669
5364,9915156
5365,4091818
5366,8264962
5367,3879044
5368,6141084
5369,5170121
5370,350231
5371,9550124
5372,4835524
5373,3472105
5374,6841499
5375,1078935
5376,5367528
5377,9519059
5378,2230118
5379,520993
5380,3501461
5381,2360791
5382,8734939
5383,4701318
5384,7374324
5385,4180790
5386,2852690
5387,1103510
5388,1171192
5389,3515473
5390,1960371
5391,7878512
5392,1671480
5393,3715590
5394,2460901
5395,7338225
5396,3052053
5397,3391987
5398,7641714
5399,9279279
5400,4363272
5401,9073326
5402,5592952
5403,6397042
5404,4152579
5405,7300262
5406,9258173
5407,3984175
5408,7825166
5409,7789205
5410,1709425
5411,2403707
5412,1098899
5413,5562610
5414,2198729
5415,7337310
5416,1920844
5417,1051302
5418,7668538
5419,1220803
5420,9393720
5421,7239845
5422,7687973
5423,250653
5424,2588144
5425,6062413
5426,5227319
5427,3583978
5428,6042654
5429,5939741
5430,5188539
5431,7035426
5432,5880554
5433,8874821
5434,5397340
5435,2596589
5436,516690
5437,9652559
5438,3096244
5439,9366359
5440,5459462
5441,7938941
5442,9411034
5443,778066
5444,1977779
5445,1725199
5446,1901951
5447,8541557
5448,9497868
5449,8328736
5450,889148
5451,8440791
5452,8472602
5453,7108642
5454,3921301
5455,1408166
5456,6292357
5457,9611878
5458,2611019
5459,1430728
5460,1129242
5461,2267626
5462,3808201
5463,8838676
5464,7383377
5465,7117955
5466,2838384
5467,504911
5468,2608164
5469,3419343
5470,6274943
5471,1269070
5472,271277
5473,7451548
5474,1461212
5475,5980926
5476,1703344
5477,6662865
5478,7029909
5479,8213649
5480,1481710
5481,2691822
5482,2157797
5483,9290426
5484,4515239
5485,3201373
5486,2900174
5487,973420
5488,6102024
5489,8981111
5490,4512903
5491,2665820
5492,5934611
5493,5634448
5494,6432961
5495,8469597
5496,7542510
5497,7502731
5498,1044461
5499,1567256
5500,4449025
5501,7212646
5502,4430972
5503,8767126
5504,7034430
5505,3511647
5506,7825976
5507,7198917
5508,2805421
5509,9852967
5510,9651194
5511,5898273
5512,8895492
5513,8635640
5514,7042263
5515,4752124
5516,1462516
5517,2475100
5518,5327541
5519,1818562
5520,2356356
5521,7315409
5522,1429785
5523,7279391
5524,4399376
5525,2861642
5526,4383664
5527,9180961
5528,4981539
5529,5064948
5530,2858566
5531,2428033
5532,1255933
5533,9978917
5534,8275576
5535,7266276
5536,7791332
5537,7159903
5538,5541039
5539,6177234
5540,294152
5541,2028356
5542,4897927
5543,9301352
5544,3219812
5545,3900760
5546,1075112
5547,4133123
5548,5514229
5549,655839
5550,714101
5551,549813
5552,8327489
5553,5247501
5554,5221632
5555,5996721
5556,651238
5557,5995038
5558,3743488
5559,8488823
5560,2995107
5561,5149425
5562,8007386
5563,1117375
5564,372544
5565,634633
5566,5376776
5567,1963907
5568,9303269
5569,9804911
5570,9411009
5571,1220113
5572,4692087
5573,5193388
5574,7060145
5575,6115948
5576,3579664
5577,4745289
5578,8993518
5579,9111698
5580,2129341
5581,3117465
5582,2502114
5583,1869617
5584,2948039
5585,9126117
5586,5469337
5587,980432
5588,8955603
5589,6327740
5590,7957997
5591,7240782
5592,4984299
5593,4039625
5594,1729618
5595,3474775
5596,6083359
5597,7794867
5598,9731130
5599,2668101
5600,9454933
5601,1397776
5602,7746638
5603,5797478
5604,3802590
5605,9972310
5606,5547483
5607,8118205
5608,5028476
5609,3986613
5610,4110442
5611,3404860
5612,8822856
5613,8196297
5614,5820673
5615,761440
5616,1293502
5617,7114511
5618,8122417
5619,3429782
5620,6956825
5621,5216176
5622,9243589
5623,481325
5624,9302134
5625,1063544
5626,2526062
5627,8309517
5628,7595095
5629,6130613
5630,9094359
5631,8962264
5632,1058379
5633,5368961
5634,4127187
5635,5988852
5636,7238780
5637,6426981
5638,106464
5639,3825530
5640,1261140
5641,9907375
5642,3713163
5643,6585671
5644,5890233
5645,365039
5646,9880187
5647,2176259
5648,5261545
5649,9549146
5650,6424758
5651,1496102
5652,104011
5653,2064724
5654,8921549
5655,2808685
5656,6914285
5657,703151
5658,7472801
5659,7464732
5660,8211184
5661,7385387
5662,5202367
5663,4600328
5664,4408307
5665,4544910
5666,831636
5667,6581093
5668,786290
5669,7653925
5670,3316662
5671,6971574
5672,2464825
5673,2280139
5674,3819194
5675,3383737
5676,1532672
5677,664174
5678,1722563
5679,5957846
5680,6941023
5681,2565596
5682,7818454
5683,4505113
5684,1513967
5685,3487990
5686,5166447
5687,7818221
5688,6956604
5689,2719222
5690,2035772
5691,6498497
5692,4668672
5693,2522952
5694,3322018
5695,7496665
5696,1961663
5697,5463998
5698,9540298
5699,149768
5700,5267373
5701,2363557
5702,2200326
5703,8606377
5704,397542
5705,2626297
5706,5728573
5707,8191363
5708,5061172
5709,1028864
5710,6008553
5711,6608526
5712,8240594
5713,9420383
5714,2566511
5715,3395784
5716,6535389
5717,7522235
5718,4234608
5719,7632351
5720,1348749
5721,776337
5722,2123553
5723,2196419
5724,7266065
5725,3842918
5726,644344
5727,1287030
5728,9592923
5729,8308149
5730,8537247
5731,6830713
5732,9085290
5733,4624105
5734,1980164
5735,4476751
5736,4969236
5737,480069
5738,210957
5739,4834071
5740,4413696
5741,4954487
5742,2977668
5743,5544408
5744,9294625
5745,9350109
5746,1295344
5747,9173936
5748,6706964
5749,516561
5750,4345871
5751,8424436
5752,7256406
5753,4901436
5754,7031344
5755,724913
5756,9406607
5757,3028339
5758,7473356
5759,8883376
5760,4345576
5761,8737872
5762,7079740
5763,8725146
5764,4809751
5765,3709134
5766,8642314
5767,6730604
5768,927150
5769,7553659
5770,1886852
5771,6680470
5772,7477426
5773,5132793
5774,5422675
5775,8239480
5776,142137
5777,9930553
5778,238925
5779,2733819
5780,5512319
5781,3394900
5782,475233
5783,2057792
5784,5128427
5785,8712670
5786,531978
5787,3602646
5788,3991865
5789,6083943
5790,4250579
5791,9642499
5792,9190822
5793,7086595
5794,1860143
5795,8714295
5796,5639004
5797,2342365
5798,2861856
5799,2171088
5800,2213048
5801,129813
5802,8179823
5803,3311407
5804,4960345
5805,6071143
5806,6601211
5807,8762149
5808,8396335
5809,6746854
5810,1715181
5811,4134649
5812,1450816
5813,9258956
5814,6867315
5815,5201118
5816,2921058
5817,558819
5818,1308060
5819,5453369
5820,544874
5821,5785645
5822,4028683
5823,5101945
5824,7022795
5825,2154048
5826,1163692
5827,4838637
5828,9432439
5829,4330013
5830,6172929
5831,4151939
5832,969953
5833,3198056
5834,813806
5835,7099244
5836,4293616
5837,7184335
5838,3539187
5839,6523827
5840,6774106
5841,5316813
5842,850774
5843,3457963
5844,7173575
5845,1024993
5846,453791
5847,1484525
5848,3617778
5849,7819585
5850,216220
5851,321421
5852,8837925
5853,5082732
5854,9521077
5855,9819987
5856,3758997
5857,6997012
5858,1517191
5859,3447526
5860,3577983
5861,8209074
5862,789925
5863,9535754
5864,9691140
5865,2781478
5866,3093220
5867,9248938
5868,3032878
5869,2930527
5870,6273049
5871,6914276
5872,922564
5873,8342184
5874,5144316
5875,5758565
5876,3571888
5877,8356327
5878,7637812
5879,2648600
5880,5043114
5881,5298245
5882,2085404
5883,7841986
5884,6887702
5885,2226861
5886,3879337
5887,2151723
5888,6389189
5889,1148939
5890,4789133
5891,4278465
5892,8885064
5893,5808297
5894,998704
5895,8663645
5896,5343762
5897,7853472
5898,8331691
5899,9518124
5900,1796609
5901,3669769
5902,3709684
5903,128885
5904,4690723
5905,2912753
5906,4689764
5907,3229985
5908,1479339
5909,2218736
5910,8145409
5911,919973
5912,2750503
5913,1218844
5914,9917534
5915,5801048
5916,3994142
5917,6562280
5918,7142049
5919,5738663
5920,9946521
5921,6326659
5922,9735337
5923,2881652
5924,2191219
5925,9476775
5926,4317635
5927,8936621
5928,2386319
5929,1031253
5930,1944053
5931,642955
5932,3407735
5933,4891126
5934,8861753
5935,2153413
5936,6785941
5937,9174219
5938,1757387
5939,2891241
5940,8137821
5941,1320985
5942,8834352
5943,2704325
5944,2861623
5945,1776850
5946,3883799
5947,5809716
5948,3986932
5949,532184
5950,9698333
5951,2436806
5952,7617201
5953,3008087
5954,758139
5955,3070424
5956,6692863
5957,8334955
5958,6708687
5959,4205513
5960,6315241
5961,4417293
5962,3161481
5963,6153912
5964,8788458
5965,5704065
5966,8529747
5967,9260573
5968,403446
5969,3471484
5970,1498558
5971,9474271
5972,2861158
5973,1817479
5974,1145716
5975,3923873
5976,3061937
5977,3793793
5978,6215762
5979,2653589
5980,6297649
5981,1798413
5982,237799
5983,5060124
5984,8670397
5985,3917780
5986,7995945
5987,8251382
5988,4270163
5989,4728656
5990,6244138
5991,5982049
5992,5788505
5993,9290617
5994,7787331
5995,4406080
5996,7173575
5997,6905080
5998,312803
5999,2355913
6000,8106546
6001,6889329
6002,4315645
6003,6751154
6004,9742937
6005,2970581
6006,7789935
6007,7115232
6008,8220459
6009,5114049
6010,6700500
6011,178840
6012,5508647
6013,261297
6014,2031375
6015,4343460
6016,2405433
6017,6026069
6018,4320242
6019,6839202
6020,2187001
6021,2781722
6022,3555673
6023,7705502
6024,8361195
6025,1831530
6026,5458699
6027,6873329
6028,8630508
6029,5652612
6030,7189109
6031,6929313
6032,6312695
6033,9157483
6034,4890287
6035,353078
6036,468893
6037,3201883
6038,5498856
6039,815295
6040,1978798
6041,4100740
6042,9481260
6043,1154212
6044,2458730
6045,3585001
6046,2180563
6047,8772424
6048,4815697
6049,5343534
6050,7769510
6051,225851
6052,2750527
6053,4961282
6054,894878
6055,2153262
6056,2037135
6057,8286565
6058,6549728
6059,8714787
6060,2172171
6061,5560388
6062,8481660
6063,4644340
6064,6212240
6065,1300346
6066,8973895
6067,6314294
6068,1860399
6069,8784509
6070,6236062
6071,6447572
6072,6535689
6073,4243403
6074,2303531
6075,1169412
6076,4515743
6077,9723904
6078,3403131
6079,6366376
6080,3053028
6081,7590291
6082,5485909
6083,497595
6084,6288343
6085,3893092
6086,1831041
6087,7834125
6088,6213100
6089,3690511
6090,2517209
6091,626925
6092,6857450
6093,3025609
6094,9245155
6095,706752
6096,1439462
6097,6927575
6098,7787268
6099,6217682
6100,7304425
6101,5258570
6102,4923416
6103,5310766
6104,1237317
6105,7458862
6106,5660068
6107,3057532
6108,2266354
6109,399189
6110,6608850
6111,1659049
6112,6236821
6113,2474494
6114,9344561
6115,604655
6116,336824
6117,9556587
6118,3249409
6119,4648003
6120,4125282
6121,4266289
6122,193246
6123,5438744
6124,8697494
6125,2467713
6126,9918216
6127,4163068
6128,2384798
6129,1632337
6130,883566
6131,7696713
6132,879105
6133,7197065
6134,9405600
6135,320326
6136,4613552
6137,6737935
6138,3622810
6139,9935351
6140,5580354
6141,6675273
6142,9389461
6143,4547321
6144,751824
6145,3006405
6146,5966645
6147,8169552
6148,4669146
6149,2570856
6150,3239782
6151,1750224
6152,1448055
6153,9344391
6154,5195670
6155,2330653
6156,684942
6157,4663870
6158,1520654
6159,9212111
6160,8455425
6161,5969494
6162,8837456
6163,1581177
6164,266991
6165,4391256
6166,4092942
6167,4760110
6168,9364666
6169,6014063
6170,8591485
6171,8098883
6172,8061813
6173,7062544
6174,5218805
6175,1645329
6176,3172753
6177,491670
6178,4726043
6179,7727339
6180,1450339
6181,3834942
6182,8529241
6183,9745910
6184,9540501
6185,3950404
6186,7892590
6187,2921105
6188,1026109
6189,7759564
6190,5555249
6191,808669
6192,6418499
6193,4327939
6194,2407539
6195,2696882
6196,9495499
6197,4047526
6198,7533976
6199,9216075
6200,4750100
6201,3098851
6202,3761306
6203,1097057
6204,3774153
6205,4848584
6206,7403398
6207,2312292
6208,4470297
6209,3718313
6210,1484410
6211,8774708
6212,7430395
6213,2148880
6214,2569606
6215,3139316
6216,1145533
6217,1385844
6218,4773584
